,efforts_tuples,selected0,selected1,count,count_normalized,selected_motions,alpha_0_1,alpha_1_0,alpha_0_2,alpha_2_0,alpha_1_2,alpha_2_1,direct_comparison_value,most_preferred_pair
131,"[(-1, -1, 0, 0), (0, -1, 1, 1)]",0,1,9,0.9,0_1,0.9,0.8,-0.9,-0.1,-0.8,0.1,0.0,"(0, 1)"
132,"[(-1, -1, 0, 0), (0, 0, -1, -1)]",0,1,8,0.8,0_1,0.7000000000000001,0.7000000000000001,-0.7000000000000001,0.0,-0.7000000000000001,0.0,0.1,"(0, 1)"
133,"[(-1, -1, 0, 0), (0, 0, -1, 1)]",0,1,8,0.571428571428571,0_1,0.357142857142857,0.357142857142857,-0.357142857142857,0.0,-0.357142857142857,0.0,0.214285714285714,"(0, 1)"
134,"[(-1, -1, 0, 0), (0, 0, 1, -1)]",0,1,10,0.909090909090909,0_1,0.909090909090909,0.818181818181818,-0.909090909090909,-0.0909090909090909,-0.818181818181818,0.0909090909090909,0.0,"(0, 1)"
135,"[(-1, -1, 0, 0), (0, 0, 1, 1)]",0,1,9,0.9,0_1,0.9,0.8,-0.9,-0.1,-0.8,0.1,0.0,"(0, 1)"
136,"[(-1, -1, 0, 0), (0, 1, -1, -1)]",0,1,9,0.9,0_1,0.8,0.9,-0.8,0.1,-0.9,-0.1,0.1,"(0, 1)"
137,"[(-1, -1, 0, 0), (0, 1, -1, 0)]",0,1,7,0.7,0_1,0.6,0.49999999999999994,-0.6,-0.1,-0.49999999999999994,0.1,0.1,"(0, 1)"
138,"[(-1, -1, 0, 0), (0, 1, -1, 1)]",0,1,10,0.769230769230769,0_1,0.6153846153846151,0.6923076923076922,-0.6153846153846151,0.0769230769230771,-0.6923076923076922,-0.0769230769230771,0.153846153846154,"(0, 1)"
139,"[(-1, -1, 0, 0), (0, 1, 0, -1)]",0,1,12,0.8,0_1,0.8,0.6000000000000001,-0.8,-0.2,-0.6000000000000001,0.2,0.0,"(0, 1)"
140,"[(-1, -1, 0, 0), (0, 1, 0, 1)]",0,1,8,0.8,0_1,0.8,0.6000000000000001,-0.8,-0.2,-0.6000000000000001,0.2,0.0,"(0, 1)"
141,"[(-1, -1, 0, 0), (0, 1, 1, -1)]",0,1,11,0.846153846153846,0_1,0.6923076923076921,0.846153846153846,-0.6923076923076921,0.153846153846154,-0.846153846153846,-0.153846153846154,0.153846153846154,"(0, 1)"
142,"[(-1, -1, 0, 0), (0, 1, 1, 0)]",0,1,10,0.833333333333333,0_1,0.7499999999999998,0.7499999999999998,-0.7499999999999998,0.0,-0.7499999999999998,0.0,0.0833333333333333,"(0, 1)"
143,"[(-1, -1, 0, 0), (0, 1, 1, 1)]",0,1,5,0.5,0_1,0.5,0.0,-0.5,-0.5,0.0,0.5,0.0,"(1, 2)"
144,"[(-1, -1, 0, 0), (1, -1, -1, 0)]",0,1,6,0.6,0_1,0.5,0.3,-0.5,-0.19999999999999998,-0.3,0.19999999999999998,0.1,"(0, 1)"
145,"[(-1, -1, 0, 0), (1, -1, 0, -1)]",0,1,8,0.727272727272727,0_1,0.636363636363636,0.545454545454545,-0.636363636363636,-0.09090909090909109,-0.545454545454545,0.09090909090909109,0.0909090909090909,"(0, 1)"
146,"[(-1, -1, 0, 0), (1, -1, 0, 0)]",0,1,5,0.5,0_1,0.5,0.0,-0.5,-0.5,0.0,0.5,0.0,"(1, 2)"
147,"[(-1, -1, 0, 0), (1, -1, 0, 1)]",0,1,12,0.857142857142857,0_1,0.857142857142857,0.714285714285714,-0.857142857142857,-0.142857142857143,-0.714285714285714,0.142857142857143,0.0,"(0, 1)"
148,"[(-1, -1, 0, 0), (1, -1, 1, 0)]",0,1,11,1.0,0_1,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,"(0, 1)"
149,"[(-1, -1, 0, 0), (1, 0, -1, -1)]",0,1,8,0.727272727272727,0_1,0.545454545454545,0.636363636363636,-0.545454545454545,0.09090909090909109,-0.636363636363636,-0.09090909090909109,0.181818181818182,"(0, 1)"
150,"[(-1, -1, 0, 0), (1, 0, -1, 0)]",0,1,8,0.8,0_1,0.7000000000000001,0.7000000000000001,-0.7000000000000001,0.0,-0.7000000000000001,0.0,0.1,"(0, 1)"
151,"[(-1, -1, 0, 0), (1, 0, -1, 1)]",0,1,11,0.733333333333333,0_1,0.6666666666666663,0.533333333333333,-0.6666666666666663,-0.1333333333333333,-0.533333333333333,0.1333333333333333,0.0666666666666667,"(0, 1)"
152,"[(-1, -1, 0, 0), (1, 0, 0, -1)]",0,1,7,0.7,0_1,0.7,0.39999999999999997,-0.7,-0.3,-0.39999999999999997,0.3,0.0,"(0, 1)"
153,"[(-1, -1, 0, 0), (1, 0, 0, 1)]",1,2,8,0.533333333333333,1_2,0.466666666666667,-0.06666666666666599,-0.466666666666667,-0.533333333333333,0.06666666666666599,0.533333333333333,0.0,"(1, 2)"
154,"[(-1, -1, 0, 0), (1, 0, 1, -1)]",0,1,8,0.8,0_1,0.6000000000000001,0.8,-0.6000000000000001,0.2,-0.8,-0.2,0.2,"(0, 1)"
155,"[(-1, -1, 0, 0), (1, 0, 1, 0)]",0,1,8,0.571428571428571,0_1,0.42857142857142794,0.285714285714285,-0.42857142857142794,-0.142857142857143,-0.285714285714285,0.142857142857143,0.142857142857143,"(0, 1)"
156,"[(-1, -1, 0, 0), (1, 0, 1, 1)]",0,1,11,1.0,0_1,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,"(0, 1)"
157,"[(-1, -1, 0, 0), (1, 1, -1, 0)]",0,1,7,0.7,0_1,0.7,0.39999999999999997,-0.7,-0.3,-0.39999999999999997,0.3,0.0,"(0, 1)"
158,"[(-1, -1, 0, 0), (1, 1, 0, -1)]",0,1,11,0.733333333333333,0_1,0.6666666666666663,0.533333333333333,-0.6666666666666663,-0.1333333333333333,-0.533333333333333,0.1333333333333333,0.0666666666666667,"(0, 1)"
159,"[(-1, -1, 0, 0), (1, 1, 0, 0)]",0,1,8,0.533333333333333,0_1,0.4666666666666663,0.13333333333333297,-0.4666666666666663,-0.3333333333333333,-0.13333333333333297,0.3333333333333333,0.0666666666666667,"(0, 1)"
160,"[(-1, -1, 0, 0), (1, 1, 0, 1)]",0,1,8,0.8,0_1,0.8,0.6000000000000001,-0.8,-0.2,-0.6000000000000001,0.2,0.0,"(0, 1)"
161,"[(-1, -1, 0, 0), (1, 1, 1, 0)]",0,1,12,0.857142857142857,0_1,0.7857142857142856,0.7857142857142856,-0.7857142857142856,0.0,-0.7857142857142856,0.0,0.0714285714285714,"(0, 1)"
162,"[(-1, -1, 0, 1), (-1, -1, 1, 0)]",0,1,12,0.857142857142857,0_1,0.857142857142857,0.714285714285714,-0.857142857142857,-0.142857142857143,-0.714285714285714,0.142857142857143,0.0,"(0, 1)"
163,"[(-1, -1, 0, 1), (-1, 0, -1, -1)]",0,1,6,0.6,0_1,0.5,0.3,-0.5,-0.19999999999999998,-0.3,0.19999999999999998,0.1,"(0, 1)"
164,"[(-1, -1, 0, 1), (-1, 0, -1, 0)]",0,1,5,0.5,0_1,0.5,0.0,-0.5,-0.5,0.0,0.5,0.0,"(1, 2)"
165,"[(-1, -1, 0, 1), (-1, 0, -1, 1)]",0,1,8,0.571428571428571,0_1,0.42857142857142794,0.285714285714285,-0.42857142857142794,-0.142857142857143,-0.285714285714285,0.142857142857143,0.142857142857143,"(0, 1)"
166,"[(-1, -1, 0, 1), (-1, 0, 0, -1)]",0,1,4,0.4,0_1,0.2,0.0,-0.2,-0.2,0.0,0.2,0.2,"(1, 2)"
167,"[(-1, -1, 0, 1), (-1, 0, 0, 1)]",1,2,5,0.5,1_2,0.30000000000000004,-0.09999999999999998,-0.30000000000000004,-0.4,0.09999999999999998,0.4,0.1,"(1, 2)"
168,"[(-1, -1, 0, 1), (-1, 0, 1, -1)]",0,1,9,0.818181818181818,0_1,0.818181818181818,0.636363636363636,-0.818181818181818,-0.181818181818182,-0.636363636363636,0.181818181818182,0.0,"(0, 1)"
169,"[(-1, -1, 0, 1), (-1, 0, 1, 0)]",1,2,8,0.571428571428571,1_2,0.428571428571429,-0.14285714285714196,-0.428571428571429,-0.571428571428571,0.14285714285714196,0.571428571428571,0.0,"(1, 2)"
170,"[(-1, -1, 0, 1), (-1, 0, 1, 1)]",0,1,11,0.785714285714286,0_1,0.7142857142857146,0.642857142857143,-0.7142857142857146,-0.07142857142857159,-0.642857142857143,0.07142857142857159,0.0714285714285714,"(0, 1)"
171,"[(-1, -1, 0, 1), (-1, 1, -1, 0)]",0,1,6,0.6,0_1,0.6,0.19999999999999996,-0.6,-0.4,-0.19999999999999996,0.4,0.0,"(0, 1)"
172,"[(-1, -1, 0, 1), (-1, 1, 0, -1)]",0,1,8,0.727272727272727,0_1,0.727272727272727,0.454545454545454,-0.727272727272727,-0.272727272727273,-0.454545454545454,0.272727272727273,0.0,"(0, 1)"
173,"[(-1, -1, 0, 1), (-1, 1, 0, 0)]",1,2,8,0.8,1_2,0.2,-0.6000000000000001,-0.2,-0.8,0.6000000000000001,0.8,0.0,"(1, 2)"
174,"[(-1, -1, 0, 1), (-1, 1, 0, 1)]",1,2,8,0.8,1_2,0.2,-0.6000000000000001,-0.2,-0.8,0.6000000000000001,0.8,0.0,"(1, 2)"
175,"[(-1, -1, 0, 1), (-1, 1, 1, 0)]",0,1,9,0.9,0_1,0.9,0.8,-0.9,-0.1,-0.8,0.1,0.0,"(0, 1)"
176,"[(-1, -1, 0, 1), (0, -1, -1, -1)]",0,1,5,0.5,0_1,0.3,0.2,-0.3,-0.09999999999999998,-0.2,0.09999999999999998,0.2,"(0, 1)"
177,"[(-1, -1, 0, 1), (0, -1, -1, 0)]",0,1,8,0.727272727272727,0_1,0.727272727272727,0.454545454545454,-0.727272727272727,-0.272727272727273,-0.454545454545454,0.272727272727273,0.0,"(0, 1)"
178,"[(-1, -1, 0, 1), (0, -1, -1, 1)]",0,1,6,0.545454545454545,0_1,0.181818181818181,0.4545454545454541,-0.181818181818181,0.2727272727272731,-0.4545454545454541,-0.2727272727272731,0.363636363636364,"(0, 1)"
179,"[(-1, -1, 0, 1), (0, -1, 0, -1)]",0,1,10,1.0,0_1,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,"(0, 1)"
180,"[(-1, -1, 0, 1), (0, -1, 0, 1)]",0,2,7,0.7,0_2,-0.6,-0.1,0.6,0.49999999999999994,0.1,-0.49999999999999994,0.7,"(0, 2)"
181,"[(-1, -1, 0, 1), (0, -1, 1, -1)]",0,1,7,0.636363636363636,0_1,0.636363636363636,0.27272727272727204,-0.636363636363636,-0.363636363636364,-0.27272727272727204,0.363636363636364,0.0,"(0, 1)"
182,"[(-1, -1, 0, 1), (0, -1, 1, 0)]",0,1,5,0.5,0_1,0.5,0.0,-0.5,-0.5,0.0,0.5,0.0,"(1, 2)"
183,"[(-1, -1, 0, 1), (0, -1, 1, 1)]",0,1,5,0.454545454545455,0_1,0.090909090909091,0.272727272727273,-0.090909090909091,0.181818181818182,-0.272727272727273,-0.181818181818182,0.363636363636364,"(0, 1)"
184,"[(-1, -1, 0, 1), (0, 0, -1, -1)]",0,1,11,0.785714285714286,0_1,0.785714285714286,0.5714285714285721,-0.785714285714286,-0.214285714285714,-0.5714285714285721,0.214285714285714,0.0,"(0, 1)"
185,"[(-1, -1, 0, 1), (0, 0, -1, 1)]",0,1,11,0.611111111111111,0_1,0.611111111111111,0.22222222222222204,-0.611111111111111,-0.388888888888889,-0.22222222222222204,0.388888888888889,0.0,"(0, 1)"
186,"[(-1, -1, 0, 1), (0, 0, 1, -1)]",0,1,10,0.666666666666667,0_1,0.533333333333334,0.46666666666666695,-0.533333333333334,-0.06666666666666701,-0.46666666666666695,0.06666666666666701,0.133333333333333,"(0, 1)"
187,"[(-1, -1, 0, 1), (0, 0, 1, 1)]",0,1,6,0.545454545454545,0_1,0.4545454545454541,0.181818181818181,-0.4545454545454541,-0.2727272727272731,-0.181818181818181,0.2727272727272731,0.0909090909090909,"(0, 1)"
188,"[(-1, -1, 0, 1), (0, 1, -1, -1)]",0,1,5,0.5,0_1,0.5,0.0,-0.5,-0.5,0.0,0.5,0.0,"(1, 2)"
189,"[(-1, -1, 0, 1), (0, 1, -1, 0)]",0,1,7,0.7,0_1,0.7,0.39999999999999997,-0.7,-0.3,-0.39999999999999997,0.3,0.0,"(0, 1)"
190,"[(-1, -1, 0, 1), (0, 1, -1, 1)]",0,1,6,0.545454545454545,0_1,0.545454545454545,0.09090909090909,-0.545454545454545,-0.454545454545455,-0.09090909090909,0.454545454545455,0.0,"(0, 1)"
191,"[(-1, -1, 0, 1), (0, 1, 0, -1)]",0,1,9,0.9,0_1,0.9,0.8,-0.9,-0.1,-0.8,0.1,0.0,"(0, 1)"
192,"[(-1, -1, 0, 1), (0, 1, 0, 1)]",1,2,5,0.5,1_2,0.30000000000000004,-0.09999999999999998,-0.30000000000000004,-0.4,0.09999999999999998,0.4,0.1,"(1, 2)"
193,"[(-1, -1, 0, 1), (0, 1, 1, -1)]",0,1,8,0.8,0_1,0.8,0.6000000000000001,-0.8,-0.2,-0.6000000000000001,0.2,0.0,"(0, 1)"
194,"[(-1, -1, 0, 1), (0, 1, 1, 0)]",0,1,5,0.5,0_1,0.5,0.0,-0.5,-0.5,0.0,0.5,0.0,"(1, 2)"
195,"[(-1, -1, 0, 1), (0, 1, 1, 1)]",0,1,7,0.538461538461538,0_1,0.4615384615384611,0.15384615384615297,-0.4615384615384611,-0.30769230769230815,-0.15384615384615297,0.30769230769230815,0.0769230769230769,"(0, 1)"
196,"[(-1, -1, 0, 1), (1, -1, -1, 0)]",0,1,8,0.615384615384615,0_1,0.5384615384615381,0.307692307692307,-0.5384615384615381,-0.2307692307692311,-0.307692307692307,0.2307692307692311,0.0769230769230769,"(0, 1)"
197,"[(-1, -1, 0, 1), (1, -1, 0, -1)]",0,1,10,0.714285714285714,0_1,0.6428571428571426,0.5,-0.6428571428571426,-0.1428571428571426,-0.5,0.1428571428571426,0.0714285714285714,"(0, 1)"
198,"[(-1, -1, 0, 1), (1, -1, 0, 0)]",1,2,12,0.857142857142857,1_2,0.0,-0.7857142857142856,0.0,-0.7857142857142856,0.7857142857142856,0.7857142857142856,0.0714285714285714,"(1, 2)"
199,"[(-1, -1, 0, 1), (1, -1, 0, 1)]",1,2,6,0.6,1_2,0.0,-0.39999999999999997,0.0,-0.39999999999999997,0.39999999999999997,0.39999999999999997,0.2,"(1, 2)"
200,"[(-1, -1, 0, 1), (1, -1, 1, 0)]",1,2,6,0.545454545454545,1_2,0.2727272727272731,-0.181818181818181,-0.2727272727272731,-0.4545454545454541,0.181818181818181,0.4545454545454541,0.0909090909090909,"(1, 2)"
201,"[(-1, -1, 0, 1), (1, 0, -1, -1)]",0,1,11,0.611111111111111,0_1,0.5555555555555555,0.27777777777777807,-0.5555555555555555,-0.2777777777777774,-0.27777777777777807,0.2777777777777774,0.0555555555555556,"(0, 1)"
202,"[(-1, -1, 0, 1), (1, 0, -1, 0)]",0,1,8,0.727272727272727,0_1,0.727272727272727,0.454545454545454,-0.727272727272727,-0.272727272727273,-0.454545454545454,0.272727272727273,0.0,"(0, 1)"
203,"[(-1, -1, 0, 1), (1, 0, -1, 1)]",0,1,10,0.909090909090909,0_1,0.818181818181818,0.909090909090909,-0.818181818181818,0.0909090909090909,-0.909090909090909,-0.0909090909090909,0.0909090909090909,"(0, 1)"
204,"[(-1, -1, 0, 1), (1, 0, 0, -1)]",0,1,9,0.9,0_1,0.9,0.8,-0.9,-0.1,-0.8,0.1,0.0,"(0, 1)"
205,"[(-1, -1, 0, 1), (1, 0, 0, 1)]",1,2,7,0.636363636363636,1_2,0.363636363636364,-0.27272727272727204,-0.363636363636364,-0.636363636363636,0.27272727272727204,0.636363636363636,0.0,"(1, 2)"
206,"[(-1, -1, 0, 1), (1, 0, 1, -1)]",0,1,7,0.636363636363636,0_1,0.5454545454545451,0.36363636363636304,-0.5454545454545451,-0.1818181818181821,-0.36363636363636304,0.1818181818181821,0.0909090909090909,"(0, 1)"
207,"[(-1, -1, 0, 1), (1, 0, 1, 0)]",0,1,7,0.7,0_1,0.7,0.39999999999999997,-0.7,-0.3,-0.39999999999999997,0.3,0.0,"(0, 1)"
208,"[(-1, -1, 0, 1), (1, 0, 1, 1)]",0,1,9,0.818181818181818,0_1,0.636363636363636,0.818181818181818,-0.636363636363636,0.181818181818182,-0.818181818181818,-0.181818181818182,0.181818181818182,"(0, 1)"
209,"[(-1, -1, 0, 1), (1, 1, -1, 0)]",0,1,8,0.615384615384615,0_1,0.5384615384615381,0.307692307692307,-0.5384615384615381,-0.2307692307692311,-0.307692307692307,0.2307692307692311,0.0769230769230769,"(0, 1)"
210,"[(-1, -1, 0, 1), (1, 1, 0, -1)]",0,1,7,0.7,0_1,0.49999999999999994,0.6,-0.49999999999999994,0.1,-0.6,-0.1,0.2,"(0, 1)"
211,"[(-1, -1, 0, 1), (1, 1, 0, 0)]",1,2,6,0.6,1_2,0.0,-0.39999999999999997,0.0,-0.39999999999999997,0.39999999999999997,0.39999999999999997,0.2,"(1, 2)"
212,"[(-1, -1, 0, 1), (1, 1, 0, 1)]",1,2,6,0.545454545454545,1_2,0.090909090909091,-0.272727272727272,-0.090909090909091,-0.363636363636363,0.272727272727272,0.363636363636363,0.181818181818182,"(1, 2)"
213,"[(-1, -1, 0, 1), (1, 1, 1, 0)]",1,2,6,0.545454545454545,1_2,0.454545454545455,-0.09090909090909,-0.454545454545455,-0.545454545454545,0.09090909090909,0.545454545454545,0.0,"(1, 2)"
214,"[(-1, -1, 1, 0), (-1, 0, -1, -1)]",0,1,7,0.7,0_1,0.39999999999999997,0.7,-0.39999999999999997,0.3,-0.7,-0.3,0.3,"(0, 1)"
215,"[(-1, -1, 1, 0), (-1, 0, -1, 0)]",0,1,13,0.722222222222222,0_1,0.722222222222222,0.444444444444444,-0.722222222222222,-0.277777777777778,-0.444444444444444,0.277777777777778,0.0,"(0, 1)"
216,"[(-1, -1, 1, 0), (-1, 0, -1, 1)]",0,1,7,0.7,0_1,0.6,0.49999999999999994,-0.6,-0.1,-0.49999999999999994,0.1,0.1,"(0, 1)"
217,"[(-1, -1, 1, 0), (-1, 0, 0, -1)]",0,1,7,0.636363636363636,0_1,0.45454545454545403,0.45454545454545403,-0.45454545454545403,0.0,-0.45454545454545403,0.0,0.181818181818182,"(0, 1)"
218,"[(-1, -1, 1, 0), (-1, 0, 0, 1)]",1,2,5,0.5,1_2,0.30000000000000004,-0.09999999999999998,-0.30000000000000004,-0.4,0.09999999999999998,0.4,0.1,"(1, 2)"
219,"[(-1, -1, 1, 0), (-1, 0, 1, -1)]",0,1,5,0.5,0_1,0.3,0.2,-0.3,-0.09999999999999998,-0.2,0.09999999999999998,0.2,"(0, 1)"
220,"[(-1, -1, 1, 0), (-1, 0, 1, 0)]",0,2,5,0.5,0_2,-0.3,-0.09999999999999998,0.3,0.2,0.09999999999999998,-0.2,0.5,"(0, 2)"
221,"[(-1, -1, 1, 0), (-1, 0, 1, 1)]",0,1,6,0.6,0_1,0.39999999999999997,0.39999999999999997,-0.39999999999999997,0.0,-0.39999999999999997,0.0,0.2,"(0, 1)"
222,"[(-1, -1, 1, 0), (-1, 1, -1, 0)]",0,1,8,0.727272727272727,0_1,0.727272727272727,0.454545454545454,-0.727272727272727,-0.272727272727273,-0.454545454545454,0.272727272727273,0.0,"(0, 1)"
223,"[(-1, -1, 1, 0), (-1, 1, 0, -1)]",0,1,7,0.636363636363636,0_1,0.636363636363636,0.27272727272727204,-0.636363636363636,-0.363636363636364,-0.27272727272727204,0.363636363636364,0.0,"(0, 1)"
224,"[(-1, -1, 1, 0), (-1, 1, 0, 0)]",1,2,8,0.533333333333333,1_2,0.19999999999999998,-0.2,-0.19999999999999998,-0.4,0.2,0.4,0.133333333333333,"(1, 2)"
225,"[(-1, -1, 1, 0), (-1, 1, 0, 1)]",1,2,5,0.5,1_2,0.09999999999999998,-0.2,-0.09999999999999998,-0.3,0.2,0.3,0.2,"(1, 2)"
226,"[(-1, -1, 1, 0), (-1, 1, 1, 0)]",0,1,4,0.4,0_1,0.10000000000000003,0.10000000000000003,-0.10000000000000003,0.0,-0.10000000000000003,0.0,0.3,"(0, 1)"
227,"[(-1, -1, 1, 0), (0, -1, -1, -1)]",0,1,12,0.923076923076923,0_1,0.923076923076923,0.8461538461538461,-0.923076923076923,-0.0769230769230769,-0.8461538461538461,0.0769230769230769,0.0,"(0, 1)"
228,"[(-1, -1, 1, 0), (0, -1, -1, 0)]",0,1,6,0.6,0_1,0.5,0.3,-0.5,-0.19999999999999998,-0.3,0.19999999999999998,0.1,"(0, 1)"
229,"[(-1, -1, 1, 0), (0, -1, -1, 1)]",0,1,10,1.0,0_1,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,"(0, 1)"
230,"[(-1, -1, 1, 0), (0, -1, 0, -1)]",0,1,7,0.7,0_1,0.7,0.39999999999999997,-0.7,-0.3,-0.39999999999999997,0.3,0.0,"(0, 1)"
231,"[(-1, -1, 1, 0), (0, -1, 0, 1)]",0,1,9,0.9,0_1,0.9,0.8,-0.9,-0.1,-0.8,0.1,0.0,"(0, 1)"
232,"[(-1, -1, 1, 0), (0, -1, 1, -1)]",0,1,4,0.4,0_1,0.10000000000000003,0.10000000000000003,-0.10000000000000003,0.0,-0.10000000000000003,0.0,0.3,"(0, 1)"
233,"[(-1, -1, 1, 0), (0, -1, 1, 0)]",0,1,5,0.454545454545455,0_1,0.272727272727273,0.090909090909091,-0.272727272727273,-0.181818181818182,-0.090909090909091,0.181818181818182,0.181818181818182,"(0, 1)"
234,"[(-1, -1, 1, 0), (0, -1, 1, 1)]",0,1,5,0.454545454545455,0_1,0.181818181818182,0.181818181818182,-0.181818181818182,0.0,-0.181818181818182,0.0,0.272727272727273,"(0, 1)"
235,"[(-1, -1, 1, 0), (0, 0, -1, -1)]",0,1,14,0.875,0_1,0.8125,0.8125,-0.8125,0.0,-0.8125,0.0,0.0625,"(0, 1)"
236,"[(-1, -1, 1, 0), (0, 0, -1, 1)]",0,1,7,0.7,0_1,0.7,0.39999999999999997,-0.7,-0.3,-0.39999999999999997,0.3,0.0,"(0, 1)"
237,"[(-1, -1, 1, 0), (0, 0, 1, -1)]",0,1,8,0.727272727272727,0_1,0.454545454545454,0.727272727272727,-0.454545454545454,0.272727272727273,-0.727272727272727,-0.272727272727273,0.272727272727273,"(0, 1)"
238,"[(-1, -1, 1, 0), (0, 0, 1, 1)]",1,2,6,0.545454545454545,1_2,0.090909090909091,-0.272727272727272,-0.090909090909091,-0.363636363636363,0.272727272727272,0.363636363636363,0.181818181818182,"(1, 2)"
239,"[(-1, -1, 1, 0), (0, 1, -1, -1)]",0,1,9,0.9,0_1,0.9,0.8,-0.9,-0.1,-0.8,0.1,0.0,"(0, 1)"
240,"[(-1, -1, 1, 0), (0, 1, -1, 0)]",0,1,7,0.7,0_1,0.49999999999999994,0.6,-0.49999999999999994,0.1,-0.6,-0.1,0.2,"(0, 1)"
241,"[(-1, -1, 1, 0), (0, 1, -1, 1)]",0,1,12,0.8,0_1,0.8,0.6000000000000001,-0.8,-0.2,-0.6000000000000001,0.2,0.0,"(0, 1)"
242,"[(-1, -1, 1, 0), (0, 1, 0, -1)]",0,1,6,0.545454545454545,0_1,0.363636363636363,0.272727272727272,-0.363636363636363,-0.090909090909091,-0.272727272727272,0.090909090909091,0.181818181818182,"(0, 1)"
243,"[(-1, -1, 1, 0), (0, 1, 0, 1)]",1,2,6,0.6,1_2,0.4,-0.19999999999999996,-0.4,-0.6,0.19999999999999996,0.6,0.0,"(1, 2)"
244,"[(-1, -1, 1, 0), (0, 1, 1, -1)]",0,1,4,0.363636363636364,0_1,0.0,0.090909090909091,0.0,0.090909090909091,-0.090909090909091,-0.090909090909091,0.363636363636364,"(0, 2)"
245,"[(-1, -1, 1, 0), (0, 1, 1, 0)]",0,1,4,0.363636363636364,0_1,0.0,0.090909090909091,0.0,0.090909090909091,-0.090909090909091,-0.090909090909091,0.363636363636364,"(0, 2)"
246,"[(-1, -1, 1, 0), (0, 1, 1, 1)]",0,1,8,0.8,0_1,0.6000000000000001,0.8,-0.6000000000000001,0.2,-0.8,-0.2,0.2,"(0, 1)"
247,"[(-1, -1, 1, 0), (1, -1, -1, 0)]",0,1,10,0.909090909090909,0_1,0.909090909090909,0.818181818181818,-0.909090909090909,-0.0909090909090909,-0.818181818181818,0.0909090909090909,0.0,"(0, 1)"
248,"[(-1, -1, 1, 0), (1, -1, 0, -1)]",0,1,7,0.636363636363636,0_1,0.636363636363636,0.27272727272727204,-0.636363636363636,-0.363636363636364,-0.27272727272727204,0.363636363636364,0.0,"(0, 1)"
249,"[(-1, -1, 1, 0), (1, -1, 0, 0)]",1,2,11,0.6875,1_2,0.1875,-0.4375,-0.1875,-0.625,0.4375,0.625,0.0625,"(1, 2)"
250,"[(-1, -1, 1, 0), (1, -1, 0, 1)]",1,2,6,0.545454545454545,1_2,0.454545454545455,-0.09090909090909,-0.454545454545455,-0.545454545454545,0.09090909090909,0.545454545454545,0.0,"(1, 2)"
251,"[(-1, -1, 1, 0), (1, -1, 1, 0)]",0,1,6,0.545454545454545,0_1,0.363636363636363,0.272727272727272,-0.363636363636363,-0.090909090909091,-0.272727272727272,0.090909090909091,0.181818181818182,"(0, 1)"
252,"[(-1, -1, 1, 0), (1, 0, -1, -1)]",0,1,9,0.9,0_1,0.9,0.8,-0.9,-0.1,-0.8,0.1,0.0,"(0, 1)"
253,"[(-1, -1, 1, 0), (1, 0, -1, 0)]",0,1,8,0.727272727272727,0_1,0.636363636363636,0.545454545454545,-0.636363636363636,-0.09090909090909109,-0.545454545454545,0.09090909090909109,0.0909090909090909,"(0, 1)"
254,"[(-1, -1, 1, 0), (1, 0, -1, 1)]",0,1,9,0.642857142857143,0_1,0.5,0.42857142857142905,-0.5,-0.07142857142857101,-0.42857142857142905,0.07142857142857101,0.142857142857143,"(0, 1)"
255,"[(-1, -1, 1, 0), (1, 0, 0, -1)]",0,1,6,0.6,0_1,0.6,0.19999999999999996,-0.6,-0.4,-0.19999999999999996,0.4,0.0,"(0, 1)"
256,"[(-1, -1, 1, 0), (1, 0, 0, 1)]",1,2,6,0.6,1_2,0.19999999999999998,-0.3,-0.19999999999999998,-0.5,0.3,0.5,0.1,"(1, 2)"
257,"[(-1, -1, 1, 0), (1, 0, 1, -1)]",0,1,5,0.454545454545455,0_1,0.0,0.3636363636363641,0.0,0.3636363636363641,-0.3636363636363641,-0.3636363636363641,0.454545454545455,"(0, 2)"
258,"[(-1, -1, 1, 0), (1, 0, 1, 0)]",1,2,8,0.571428571428571,1_2,0.2857142857142856,-0.21428571428571397,-0.2857142857142856,-0.49999999999999956,0.21428571428571397,0.49999999999999956,0.0714285714285714,"(1, 2)"
259,"[(-1, -1, 1, 0), (1, 0, 1, 1)]",0,1,6,0.545454545454545,0_1,0.363636363636363,0.272727272727272,-0.363636363636363,-0.090909090909091,-0.272727272727272,0.090909090909091,0.181818181818182,"(0, 1)"
260,"[(-1, -1, 1, 0), (1, 1, -1, 0)]",0,1,8,0.727272727272727,0_1,0.727272727272727,0.454545454545454,-0.727272727272727,-0.272727272727273,-0.454545454545454,0.272727272727273,0.0,"(0, 1)"
261,"[(-1, -1, 1, 0), (1, 1, 0, -1)]",0,1,7,0.7,0_1,0.6,0.49999999999999994,-0.6,-0.1,-0.49999999999999994,0.1,0.1,"(0, 1)"
262,"[(-1, -1, 1, 0), (1, 1, 0, 0)]",1,2,7,0.7,1_2,0.3,-0.39999999999999997,-0.3,-0.7,0.39999999999999997,0.7,0.0,"(1, 2)"
